# step, loss_train, loss_test, metrics_test
3.400000000000000000e+04 4.314838588470593095e-05 4.828218152397312224e-06 2.271723587909946218e-06 1.614344341760443058e-06 9.847118053585290909e-05 4.828218152397312224e-06 2.271723587909946218e-06 1.614344341760443058e-06 3.735424485057592392e-03
3.500000000000000000e+04 2.003996996791101992e-05 2.570426886450150050e-06 8.564885547457379289e-07 1.357409928459674120e-06 8.348088158527389169e-05 2.570426886450150050e-06 8.564885547457379289e-07 1.357409928459674120e-06 2.840273547917604446e-03
3.600000000000000000e+04 1.295884703722549602e-05 2.645706899784272537e-06 1.365659954899456352e-06 1.325894118053838611e-06 7.712445221841335297e-05 2.645706899784272537e-06 1.365659954899456352e-06 1.325894118053838611e-06 3.773411968722939491e-03
3.700000000000000000e+04 7.600419394293567166e-06 2.116183395628468134e-06 8.305117944473749958e-07 1.000706447484844830e-06 7.045509846648201346e-05 2.116183395628468134e-06 8.305117944473749958e-07 1.000706447484844830e-06 2.697160234674811363e-03
3.800000000000000000e+04 5.138238193467259407e-04 5.275360308587551117e-05 1.275966315006371588e-05 1.835142393247224391e-05 2.960717538371682167e-04 5.275360308587551117e-05 1.275966315006371588e-05 1.835142393247224391e-05 7.263772189617156982e-03
3.900000000000000000e+04 5.590280052274465561e-04 2.694414433790370822e-05 1.487327699578600004e-05 2.530846722947899252e-05 5.270664114505052567e-04 2.694414433790370822e-05 1.487327699578600004e-05 2.530846722947899252e-05 9.311639703810214996e-03
4.000000000000000000e+04 5.941715244262013584e-06 1.978787167900009081e-06 7.510825525969266891e-07 1.069440486389794387e-06 6.155307346489280462e-05 1.978787167900009081e-06 7.510825525969266891e-07 1.069440486389794387e-06 2.834975020959973335e-03
4.100000000000000000e+04 4.102261664229445159e-05 3.000752030857256614e-06 8.576280379202216864e-07 2.149671445295098238e-06 8.537806570529937744e-05 3.000752030857256614e-06 8.576280379202216864e-07 2.149671445295098238e-06 2.493523526936769485e-03
4.200000000000000000e+04 1.520900288596749306e-03 1.330758677795529366e-04 3.306688086013309658e-05 4.287884439690969884e-05 8.076934027485549450e-04 1.330758677795529366e-04 3.306688086013309658e-05 4.287884439690969884e-05 1.201908756047487259e-02
4.300000000000000000e+04 4.494054155657067895e-05 5.528540441446239129e-06 8.544060392523533665e-07 2.640824504851480015e-06 7.566191925434395671e-05 5.528540441446239129e-06 8.544060392523533665e-07 2.640824504851480015e-06 2.519860165193676949e-03
4.400000000000000000e+04 1.291310472879558802e-04 1.700260145298670977e-05 5.478553248394746333e-06 1.047043497237609699e-05 1.395380095345899463e-04 1.700260145298670977e-05 5.478553248394746333e-06 1.047043497237609699e-05 4.874667152762413025e-03
4.500000000000000000e+04 6.604020654776832089e-06 1.956285359483445063e-06 8.339446253557980526e-07 1.226516133101540618e-06 5.634885019389912486e-05 1.956285359483445063e-06 8.339446253557980526e-07 1.226516133101540618e-06 2.673790091648697853e-03
4.600000000000000000e+04 7.082761840138118714e-06 2.077694034596788697e-06 6.892664714541751891e-07 1.768195943441241980e-06 5.216459976509213448e-05 2.077694034596788697e-06 6.892664714541751891e-07 1.768195943441241980e-06 2.938128774985671043e-03
4.700000000000000000e+04 1.323048927588388324e-04 1.264160346181597561e-05 8.641214662929996848e-06 2.024571222136728466e-05 2.061559207504615188e-04 1.264160346181597561e-05 8.641214662929996848e-06 2.024571222136728466e-05 1.011626049876213074e-02
4.800000000000000000e+04 6.325083177216583863e-06 1.778778823791071773e-06 8.036338954298116732e-07 1.309744220634456724e-06 5.211099414736963809e-05 1.778778823791071773e-06 8.036338954298116732e-07 1.309744220634456724e-06 2.758345101028680801e-03
4.900000000000000000e+04 3.692944592330604792e-04 1.910014725581277162e-05 6.397601737262448296e-06 1.195157256006496027e-05 3.459053987171500921e-04 1.910014725581277162e-05 6.397601737262448296e-06 1.195157256006496027e-05 5.636917892843484879e-03
5.000000000000000000e+04 5.691313162969890982e-06 1.741116648190654814e-06 6.730011818945058621e-07 1.041397581502678804e-06 4.985771738574840128e-05 1.741116648190654814e-06 6.730011818945058621e-07 1.041397581502678804e-06 2.732721623033285141e-03
